index,I_float,Q_float
1065,-0.378662,0.911621
1066,0.91748,0.394287
1067,0.377197,-0.918945
1068,-0.924316,0.373535
1069,0.918945,0.376465
1070,-0.941895,0.380127
1071,-0.376465,-0.921875
1072,0.39209,0.929688
1073,0.380859,0.923828
1074,-0.908203,0.392578
1075,-0.92334,-0.361084
1076,0.911133,0.388672
1077,-0.372559,0.935547
1078,-0.928223,0.377441
1079,0.916992,0.375732
1080,0.923828,0.38623
1081,0.383789,-0.935547
1082,-0.394287,-0.928223
1083,0.37915,0.939941
1084,-0.393799,0.9375
1085,-0.944336,0.38623
1086,-0.387207,-0.933594
1087,-0.943359,0.386963
1088,-0.937988,0.377686
1089,-0.941406,-0.383545
1090,0.383301,0.92627
1091,0.928223,0.381348
1092,0.922852,0.376953
1093,0.92334,0.386719
1094,-0.929199,0.371826
1095,0.915527,0.382568
1096,-0.386719,-0.927734
1097,-0.389893,0.91748
1098,-0.387939,0.912109
1099,0.910645,-0.388672
1100,-0.924805,-0.379395
1101,-0.394287,-0.918457
1102,0.932617,0.375977
1103,0.916992,-0.379883
1104,-0.909668,0.389893
1105,0.371094,-0.943848
1106,-0.916992,0.400635
1107,-0.391357,0.918945
1108,-0.384033,-0.933105
1109,-0.383057,0.925781
1110,-0.922363,-0.391357
1111,-0.916016,0.37915
1112,-0.92334,0.374756
1113,-0.918945,0.380127
1114,0.929688,-0.390381
1115,-0.931641,0.386963
1116,-0.931641,-0.376465
1117,-0.393311,0.928223
1118,-0.371094,0.927246
1119,0.379883,0.917969
1120,0.376465,0.913086
1121,-0.390625,0.922852
1122,0.378906,0.925293
1123,-0.942871,-0.384277
1124,0.379883,0.924316
1125,-0.946777,0.392822
1126,-0.930664,-0.397949
1127,-0.384277,0.934082
1128,-0.927734,-0.387695
1129,-0.376709,0.925781
1130,0.387451,0.917969
1131,0.923828,-0.388428
1132,-0.924805,0.379395
1133,0.930664,0.368164
1134,0.91748,-0.384277
1135,-0.38916,-0.927246
1136,0.911133,0.380127
1137,-0.91748,0.38623
1138,0.922363,-0.380127
1139,-0.936523,-0.387939
1140,-0.935547,-0.391357
1141,0.383057,0.938965
1142,-0.924316,-0.37793
1143,0.379395,-0.938965
1144,0.365967,0.938965
1145,-0.37085,-0.92627
1146,0.920898,-0.374756
1147,-0.937012,-0.380615
1148,-0.391602,0.922363
1149,0.373779,0.915527
1150,-0.925293,-0.376465
1151,0.397461,0.920898
1152,0.931641,-0.38623
1153,-0.916992,0.386475
1154,-0.394531,-0.929688
1155,0.375,-0.92334
1156,0.380859,0.925781
1157,-0.927246,-0.375488
1158,-0.930664,-0.379639
1159,-0.918457,0.387939
1160,-0.383789,-0.927734
1161,-0.377197,-0.932129
1162,0.372559,-0.91748
1163,0.906738,0.4021
1164,-0.912598,0.369629
1165,0.919434,0.398682
1166,-0.939941,0.388916
1167,0.922852,0.385742
1168,-0.919922,-0.385498
1169,0.369629,0.917969
1170,-0.379639,-0.938965
1171,-0.40332,0.935547
1172,-0.929688,0.378662
1173,-0.383057,-0.924805
1174,0.929688,0.377441
1175,-0.383057,0.928711
1176,0.916504,0.379395
1177,0.390869,-0.921875
1178,0.371338,-0.929199
1179,-0.390381,0.925781
1180,-0.380127,0.913574
1181,0.386475,-0.933594
1182,-0.389404,0.923828
1183,0.929199,-0.380615
1184,0.908691,-0.380615
1185,-0.389893,-0.932129
1186,0.380859,-0.922852
1187,0.927734,0.389648
1188,-0.37915,0.924805
1189,-0.378418,0.930664
1190,0.928711,-0.38501
1191,-0.936035,0.385742
1192,0.390625,0.919922
1193,0.927734,0.398193
1194,0.935059,-0.377686
1195,0.908691,0.383789
1196,-0.94043,0.37793
1197,-0.381836,0.932129
1198,0.384521,0.928223
1199,-0.381592,0.922363
1200,-0.390869,0.918945
1201,-0.931152,-0.381348
1202,0.918945,-0.397705
1203,0.922363,-0.387207
1204,-0.927246,-0.388672
1205,-0.924316,-0.385986
1206,0.915039,0.387207
1207,0.381836,-0.921875
1208,0.371582,0.920898
1209,-0.395508,-0.933594
1210,0.381592,0.923828
1211,-0.919922,0.378906
1212,0.929688,0.379883
1213,0.364746,-0.928711
1214,-0.380615,-0.925781
1215,-0.924805,0.390137
1216,0.369141,0.920898
1217,-0.385742,0.922852
1218,-0.380371,0.922852
1219,0.92627,-0.391846
1220,-0.922852,-0.384033
1221,0.922852,0.375977
1222,0.917969,-0.384521
1223,-0.933105,0.390625
1224,0.913086,-0.38501
1225,-0.386719,0.935059
1226,-0.921875,0.382568
1227,-0.385254,-0.929199
1228,-0.389893,0.920898
1229,0.91748,0.39917
1230,-0.388916,-0.921387
1231,0.39209,-0.922363
1232,0.928711,-0.383545
1233,0.916016,-0.37793
1234,0.922363,-0.366699
1235,-0.385986,0.910156
1236,0.92334,-0.379639
1237,0.923828,0.393799
1238,0.912598,0.377441
1239,0.373047,0.930664
1240,0.385742,0.926758
1241,0.935059,0.388916
1242,0.380127,-0.933594
1243,0.927246,0.381348
1244,-0.378174,-0.93457
1245,-0.922363,0.375977
1246,-0.387207,0.915527
1247,-0.913086,0.366455
1248,-0.936035,-0.383301
1249,0.915039,-0.379395
1250,-0.928711,-0.388672
1251,-0.392334,0.930176
1252,-0.937988,-0.382324
1253,-0.927734,0.379395
1254,-0.384766,-0.925781
1255,0.378662,-0.925781
1256,0.924805,0.376709
1257,-0.930664,-0.369629
1258,0.924805,-0.386475
1259,0.921387,0.365723
1260,0.920898,-0.381104
1261,-0.927246,-0.381836
1262,-0.92334,0.392334
1263,0.390137,0.917969
1264,0.390869,0.924316
1265,0.929688,0.373779
1266,-0.931641,0.389404
1267,0.936035,0.379395
1268,-0.935059,-0.396729
1269,-0.37915,-0.930176
1270,-0.916504,0.381592
1271,-0.389404,-0.930664
1272,0.9375,0.389648
1273,0.384277,0.924805
1274,-0.933105,0.386719
1275,0.384766,-0.919922
1276,0.916504,-0.395752
1277,-0.919922,0.386475
1278,0.378906,-0.916016
1279,-0.914551,0.397949
1280,-0.396729,-0.935059
1281,0.376221,-0.925293
1282,0.395752,0.935059
1283,0.938477,0.382812
1284,0.380127,-0.931641
1285,-0.384033,-0.931152
1286,0.929688,-0.394775
1287,-0.924316,-0.390869
1288,0.389648,0.922363
1289,-0.386963,-0.92627
1290,0.921875,-0.377441
1291,-0.383057,0.92334
1292,0.397949,0.928711
1293,0.935059,0.36377
1294,-0.380127,-0.92334
1295,-0.401367,-0.921387
1296,-0.930176,0.38623
1297,-0.922363,-0.372559
1298,-0.385254,0.911621
1299,0.925781,-0.385742
1300,0.370605,0.914062
1301,-0.916992,-0.379639
1302,-0.931152,-0.379883
1303,-0.385986,0.920898
1304,0.905273,-0.38623
1305,-0.382812,-0.909668
1306,-0.932617,-0.389893
1307,0.377197,-0.918457
1308,0.909668,-0.390869
1309,-0.382324,0.924316
1310,0.901855,-0.395264
1311,-0.379395,-0.930664
1312,0.917969,-0.40918
1313,-0.391357,-0.929199
1314,-0.386719,0.933105
1315,-0.402344,-0.917969
1316,-0.944336,-0.386719
1317,0.932617,-0.385254
1318,-0.930176,-0.386963
1319,0.923828,-0.381836
1320,-0.938477,0.392334
1321,-0.935059,-0.380371
1322,-0.384766,-0.934082
1323,-0.395996,0.914062
1324,-0.390869,0.902832
1325,-0.394775,0.916504
1326,0.391357,-0.915039
1327,0.925293,-0.363281
1328,-0.381592,0.907715
1329,-0.36792,-0.932617
1330,-0.928711,0.381592
1331,-0.93457,0.384766
1332,0.919922,-0.383057
1333,-0.388428,0.935547
1334,-0.933105,0.393066
1335,-0.371338,0.93457
1336,0.382568,-0.920898
1337,-0.93457,0.385742
1338,0.373535,-0.932617
1339,0.378418,-0.928711
1340,-0.380371,0.927246
1341,-0.929688,0.388184
1342,-0.925781,0.380615
1343,0.929199,0.378174
1344,0.916016,0.403076
1345,0.922852,-0.378418
1346,0.380127,0.938477
1347,0.376953,0.926758
1348,-0.937012,0.38501
1349,0.922363,0.401855
1350,-0.923828,-0.385742
1351,0.924316,0.385742
1352,0.391846,0.933105
1353,-0.911133,-0.374756
1354,-0.383789,-0.925293
1355,-0.382812,0.936035
1356,0.379395,0.932617
1357,0.927246,-0.37793
1358,0.378418,-0.931641
1359,-0.365967,0.918945
1360,-0.374268,0.939941
1361,-0.925293,-0.367432
1362,0.92334,-0.376465
1363,0.390869,0.912598
1364,0.393555,-0.92627
1365,0.369873,-0.938477
1366,0.378662,-0.932617
1367,-0.385742,0.922363
1368,-0.395996,0.941406
1369,0.394287,-0.925293
1370,0.397705,-0.923828
1371,0.915039,0.389648
1372,0.381348,-0.930176
1373,-0.93457,0.386963
1374,0.395264,0.938477
1375,-0.941895,0.39502
1376,0.384277,0.946289
1377,-0.38623,0.91748
1378,0.916992,0.37915
1379,0.373535,-0.928223
1380,-0.373779,-0.924805
1381,-0.922852,-0.390137
1382,0.374023,-0.918457
1383,0.925293,-0.375488
1384,0.911621,0.389893
1385,-0.382568,0.912598
1386,-0.912598,-0.378418
1387,0.376709,-0.935059
1388,-0.379883,-0.916992
1389,0.375244,-0.931641
1390,0.929199,0.382568
1391,-0.914551,-0.370117
1392,-0.382812,0.918945
1393,0.371094,0.92041
1394,-0.393555,0.929199
1395,0.92041,-0.381104
1396,-0.916992,-0.377441
1397,0.373291,-0.914551
1398,-0.373047,-0.90918
1399,0.914551,0.378662
1400,-0.389648,0.935059
1401,-0.921387,0.385254
1402,-0.394287,-0.926758
1403,-0.921387,-0.383301
1404,-0.37915,-0.929688
1405,-0.393311,0.923828
1406,-0.373047,0.924805
1407,-0.372803,0.913574
1408,0.38916,0.929688
1409,0.904785,-0.383057
1410,-0.386963,0.925781
1411,0.918945,0.37207
1412,-0.381104,0.928711
1413,-0.925293,0.378418
1414,0.381836,0.918945
1415,-0.922363,-0.386719
1416,0.933105,-0.38501
1417,-0.930664,-0.389648
1418,-0.373535,-0.935547
1419,-0.380859,-0.930176
1420,0.388428,0.923828
1421,0.392822,-0.930176
1422,0.930664,-0.374023
1423,-0.924316,0.385254
1424,-0.919434,-0.37915
1425,-0.930664,0.378906
1426,-0.916016,-0.392822
1427,-0.942871,0.385742
1428,-0.387451,0.927734
1429,0.370361,-0.925781
1430,0.928223,-0.368164
1431,-0.937012,0.377441
1432,-0.945312,0.375977
1433,0.388428,0.933594
1434,0.922852,0.369629
1435,-0.379883,-0.915527
1436,-0.919434,0.391846
1437,0.917969,0.381348
1438,-0.928711,-0.373291
1439,0.364746,-0.935547
1440,-0.399658,-0.908203
1441,0.385254,0.907715
1442,-0.919434,0.377441
1443,-0.916992,0.380371
1444,-0.381104,-0.909668
1445,-0.376709,0.917969
1446,0.37793,-0.904785
1447,0.365723,-0.911133
1448,-0.374268,-0.916504
1449,0.376221,-0.91748
1450,-0.37915,0.921387
1451,0.38623,-0.916992
1452,-0.930176,0.379639
1453,-0.921387,0.370117
1454,-0.925293,-0.391357
1455,0.925781,0.383057
1456,0.37915,0.931641
1457,0.917969,0.375244
1458,0.379883,0.92334
1459,0.918945,-0.394043
1460,0.380615,-0.911621
1461,0.36499,0.925293
1462,0.371826,0.91748
1463,0.382812,-0.920898
1464,-0.383789,0.918457
1465,0.933594,0.386963
1466,0.916504,-0.376709
1467,0.943848,0.377197
1468,0.375977,-0.950195
1469,0.938965,0.377686
1470,0.91748,-0.391846
1471,-0.929199,-0.383057
1472,0.37915,0.920898
1473,0.391602,-0.921387
1474,-0.937988,-0.385254
1475,0.381592,-0.939941
1476,-0.913574,-0.375732
1477,-0.380127,0.925781
1478,0.915527,0.371582
1479,0.920898,0.369141
1480,0.392822,0.929199
1481,0.930664,0.383057
1482,0.397949,0.908691
1483,-0.374756,-0.910156
1484,0.910645,-0.388428
1485,0.921387,0.376221
1486,0.910645,-0.380859
1487,-0.387451,-0.908203
1488,-0.913574,0.390625
1489,-0.383545,-0.914551
1490,0.378418,0.90918
1491,0.91748,0.388428
1492,-0.916992,-0.378174
1493,0.370605,0.919922
1494,-0.378174,-0.921875
1495,-0.378418,0.921387
1496,0.919922,0.378174
1497,0.911133,-0.371826
1498,0.928223,0.375
1499,-0.915039,-0.376221
1500,-0.394287,0.923828
1501,-0.379395,-0.929688
1502,0.380859,0.927246
1503,-0.925293,-0.385498
1504,0.390381,-0.929688
1505,0.93457,0.373047
1506,0.926758,-0.383789
1507,0.929199,-0.389893
1508,0.925781,-0.388184
1509,0.924805,-0.376221
1510,0.383057,-0.942383
1511,0.920898,-0.371582
1512,0.923828,0.397461
1513,0.924805,-0.388428
1514,-0.909668,0.390625
1515,0.907227,-0.390137
1516,-0.380615,0.916504
1517,-0.920898,-0.386475
1518,-0.911621,-0.382324
1519,0.907227,0.379639
1520,0.910156,0.378418
1521,0.92627,0.376953
1522,0.383545,0.928223
1523,0.92627,0.398926
1524,-0.385254,0.940918
1525,-0.373535,0.92627
1526,0.920898,-0.385498
1527,0.384766,0.910645
1528,-0.380127,0.921875
1529,-0.374268,0.909668
1530,-0.368408,0.913574
1531,0.915039,-0.395508
1532,-0.375488,-0.922363
1533,0.382324,0.912109
1534,0.380127,0.918457
1535,0.37793,0.908203
1536,-0.381104,0.93457
1537,-0.382568,-0.920898
1538,0.35791,-0.916504
1539,-0.372314,0.915039
1540,-0.923828,0.380127
1541,0.374268,0.914551
1542,-0.374756,-0.925781
1543,-0.907715,-0.365723
1544,0.921875,-0.375977
1545,0.381104,-0.933105
1546,0.377441,0.921875
1547,0.918945,0.378418
1548,-0.378174,-0.930176
1549,0.911621,-0.382568
1550,-0.378174,0.921875
1551,0.931152,0.39624
1552,-0.376953,0.927246
1553,0.920898,0.386719
1554,0.394043,-0.928711
1555,-0.91748,-0.388916
1556,0.910156,0.392822
1557,0.390625,-0.919922
1558,-0.390869,-0.936035
1559,0.364502,0.928223
1560,0.927734,-0.377686
1561,-0.916504,0.376221
1562,0.380859,0.927734
1563,-0.385254,0.922852
1564,-0.366699,-0.912109
1565,-0.373779,0.915039
1566,0.384033,-0.91748
1567,0.379639,-0.923828
1568,0.92041,0.374756
1569,0.366455,-0.916504
1570,0.39209,0.918457
1571,-0.374756,0.902832
1572,0.367676,-0.913574
1573,-0.371094,0.915039
1574,-0.919922,0.392334
1575,-0.916992,-0.368164
1576,-0.37793,0.925293
1577,0.400146,0.913574
1578,-0.91748,-0.376221
1579,-0.370605,0.923828
1580,-0.910156,0.382812
1581,-0.922852,-0.375732
1582,0.912109,0.384521
1583,-0.388428,0.925293
1584,0.92334,0.387939
1585,0.384277,-0.939941
1586,0.377441,-0.942871
1587,-0.924805,-0.386719
1588,0.931641,-0.385254
1589,0.924805,-0.376709
1590,0.383057,-0.926758
1591,-0.372803,-0.931152
1592,-0.928223,0.392578
1593,-0.930176,0.371338
1594,0.936523,0.376953
1595,-0.381104,0.928223
1596,0.378662,-0.922852
1597,0.376465,0.91748
1598,-0.365234,0.933105
1599,0.931152,0.390625
1600,-0.386719,-0.92041
1601,0.376953,0.930664
1602,0.927734,-0.387939
1603,0.925293,0.369141
1604,-0.383545,0.919922
1605,-0.378662,0.928223
1606,-0.368896,-0.923828
1607,0.916992,-0.387939
1608,-0.913574,-0.387939
1609,0.389893,-0.927246
1610,-0.913574,0.38916
1611,-0.918457,-0.384521
1612,0.910156,-0.384033
1613,-0.919434,0.395752
1614,-0.381104,0.927246
1615,0.394531,-0.915527
1616,-0.913574,0.403076
1617,0.925781,-0.384277
1618,0.382568,-0.9375
1619,-0.389893,0.922852
1620,0.370117,-0.924316
1621,-0.925781,-0.36499
1622,-0.930176,-0.381348
1623,-0.38208,0.926758
1624,0.378662,-0.927734
1625,0.913086,-0.381592
1626,-0.37793,-0.911133
1627,-0.375732,0.924316
1628,0.92627,-0.385254
1629,0.377686,0.925781
1630,0.925781,0.392578
1631,0.934082,-0.375
