index,I_float,Q_float
1055,-0.919434,0.395752
1056,-0.930176,-0.380127
1057,-0.931641,-0.391357
1058,0.383789,0.913574
1059,-0.927246,-0.38501
1060,0.930664,-0.392334
1061,0.379395,-0.92041
1062,0.390625,0.928711
1063,-0.379639,-0.941895
1064,-0.930664,0.376465
1065,0.915527,0.38208
1066,0.926758,-0.382568
1067,-0.925293,-0.377686
1068,-0.923828,-0.370605
1069,0.918945,-0.383301
1070,-0.930176,0.371826
1071,0.922852,0.364014
1072,-0.931152,-0.379883
1073,-0.388184,0.922852
1074,-0.374756,-0.927246
1075,0.366211,0.914551
1076,-0.378906,-0.932129
1077,-0.909668,0.389893
1078,0.375,-0.92334
1079,0.915039,0.387207
1080,-0.930664,-0.369629
1081,0.909668,-0.390869
1082,-0.365967,0.918945
1083,-0.386963,0.925781
1084,0.36499,0.925293
1085,0.923828,0.397461
1086,-0.385254,0.922852
1087,-0.381104,0.927246
1088,-0.926758,-0.379639
1089,0.928223,0.384033
1090,0.912109,0.380615
1091,-0.385986,0.915039
1092,0.387695,-0.9375
1093,-0.394043,0.924805
1094,0.370117,0.914062
1095,-0.931152,-0.390137
1096,-0.381836,0.916992
1097,-0.387695,-0.922363
1098,-0.369873,-0.924316
1099,-0.91748,-0.36499
1100,-0.398682,-0.919922
1101,-0.918457,-0.385254
1102,0.373535,0.925781
1103,0.925781,0.370361
1104,-0.392822,0.913086
1105,-0.392334,-0.907715
1106,-0.379639,-0.92041
1107,0.914551,-0.376709
1108,-0.92627,-0.385986
1109,0.371094,-0.943848
1110,0.380859,0.925781
1111,0.381836,-0.921875
1112,0.924805,-0.386475
1113,-0.382324,0.924316
1114,-0.374268,0.939941
1115,0.918945,0.37207
1116,0.371826,0.91748
1117,0.924805,-0.388428
1118,-0.366699,-0.912109
1119,0.394531,-0.915527
1120,0.385498,-0.929199
1121,0.917969,0.378174
1122,0.374756,0.918945
1123,0.933594,0.384277
1124,0.370605,-0.921875
1125,-0.929199,0.366455
1126,0.918945,-0.390137
1127,-0.391602,-0.941895
1128,-0.92041,-0.388184
1129,0.368652,-0.93457
1130,-0.915527,0.391113
1131,0.930664,-0.376953
1132,-0.382568,0.931152
1133,0.924316,-0.40625
1134,-0.394775,-0.936035
1135,0.927734,-0.415771
1136,-0.394287,-0.913086
1137,-0.384766,-0.905273
1138,-0.923828,0.38623
1139,0.921387,-0.371826
1140,0.384521,-0.924805
1141,-0.916992,0.400635
1142,-0.927246,-0.375488
1143,0.371582,0.920898
1144,0.921387,0.365723
1145,0.901855,-0.395264
1146,-0.925293,-0.367432
1147,-0.381104,0.928711
1148,0.382812,-0.920898
1149,-0.909668,0.390625
1150,-0.373779,0.915039
1151,-0.913574,0.403076
1152,-0.383057,0.929199
1153,-0.393799,0.930176
1154,-0.922852,-0.37915
1155,0.376465,0.918945
1156,-0.378906,0.933594
1157,-0.931152,0.379883
1158,-0.371582,0.918457
1159,0.394287,0.931641
1160,-0.37207,-0.918945
1161,0.391113,-0.928223
1162,-0.925293,-0.383301
1163,0.937988,0.378174
1164,-0.381836,0.928223
1165,0.921875,0.364746
1166,-0.944824,0.373535
1167,0.37793,-0.945312
1168,-0.922852,-0.382568
1169,-0.386963,-0.902344
1170,-0.921387,0.38916
1171,0.373291,0.930176
1172,0.381348,0.922852
1173,-0.391357,0.918945
1174,-0.930664,-0.379639
1175,-0.395508,-0.933594
1176,0.920898,-0.381104
1177,-0.379395,-0.930664
1178,0.92334,-0.376465
1179,-0.925293,0.378418
1180,-0.383789,0.918457
1181,0.907227,-0.390137
1182,0.384033,-0.91748
1183,0.925781,-0.384277
1184,0.385986,-0.937988
1185,0.38208,-0.920898
1186,-0.916504,-0.379395
1187,0.384033,0.92041
1188,0.935059,-0.398193
1189,-0.930664,0.379395
1190,-0.372314,0.935059
1191,0.380371,0.935547
1192,-0.383301,0.927734
1193,0.921387,0.376221
1194,0.368652,-0.921387
1195,0.393311,-0.93457
1196,0.381104,0.938477
1197,-0.400879,-0.914062
1198,-0.384277,-0.938965
1199,0.924316,-0.368652
1200,0.919922,0.391846
1201,0.909668,-0.373291
1202,-0.403809,-0.916992
1203,-0.388916,0.914551
1204,-0.382812,0.936035
1205,-0.384033,-0.933105
1206,-0.918457,0.387939
1207,0.381592,0.923828
1208,-0.927246,-0.381836
1209,0.917969,-0.40918
1210,0.390869,0.912598
1211,0.381836,0.918945
1212,0.933594,0.386963
1213,-0.380615,0.916504
1214,0.379639,-0.923828
1215,0.382568,-0.9375
1216,0.940918,0.384033
1217,-0.376465,0.930176
1218,0.916992,0.381592
1219,0.915527,-0.379639
1220,0.91748,0.372803
1221,-0.368896,-0.924805
1222,0.910645,0.381592
1223,-0.932129,-0.371582
1224,-0.380859,0.925293
1225,-0.921387,0.378418
1226,0.916504,-0.379639
1227,0.936523,0.382324
1228,-0.924805,-0.388916
1229,0.918457,-0.383545
1230,-0.938965,-0.385986
1231,0.376709,0.90918
1232,0.36792,-0.925293
1233,-0.385986,0.921387
1234,0.917969,-0.402344
1235,-0.365967,-0.914551
1236,0.928711,0.36792
1237,-0.383057,0.925781
1238,-0.383789,-0.927734
1239,-0.919922,0.378906
1240,-0.92334,0.392334
1241,-0.391357,-0.929199
1242,0.393555,-0.92627
1243,-0.922363,-0.386719
1244,0.916504,-0.376709
1245,-0.920898,-0.386475
1246,0.92041,0.374756
1247,-0.389893,0.922852
1248,0.917969,0.37915
1249,0.917969,-0.385254
1250,-0.383545,-0.94043
1251,0.927246,0.394775
1252,0.934082,0.374268
1253,-0.391357,0.93457
1254,-0.92627,0.375977
1255,-0.929199,-0.380615
1256,0.384033,0.916016
1257,-0.38916,-0.937012
1258,-0.383545,-0.923828
1259,0.384521,0.922363
1260,-0.935059,-0.389648
1261,0.378418,-0.92041
1262,-0.380615,0.915039
1263,0.393799,-0.928223
1264,0.380371,-0.929199
1265,-0.939453,0.378662
1266,0.925293,0.385254
1267,0.914062,-0.371826
1268,-0.382568,-0.940918
1269,-0.922363,-0.391357
1270,-0.377197,-0.932129
1271,0.929688,0.379883
1272,0.390137,0.917969
1273,-0.386719,0.933105
1274,0.369873,-0.938477
1275,0.933105,-0.38501
1276,0.943848,0.377197
1277,-0.911621,-0.382324
1278,0.366455,-0.916504
1279,0.370117,-0.924316
1280,0.393799,0.916992
1281,-0.920898,-0.373535
1282,-0.386475,0.927734
1283,-0.92627,-0.378174
1284,-0.938477,-0.391357
1285,-0.922852,0.387695
1286,0.389893,0.917969
1287,0.374512,-0.933105
1288,-0.914062,0.363281
1289,-0.918945,0.386719
1290,0.382812,-0.920898
1291,-0.925293,0.376465
1292,0.386719,-0.935547
1293,-0.385986,-0.927246
1294,-0.394531,-0.935059
1295,-0.921387,-0.393311
1296,0.910156,-0.368408
1297,-0.9375,0.382812
1298,-0.400146,-0.921875
1299,-0.383789,0.921875
1300,0.924316,-0.384521
1301,-0.916016,0.37915
1302,0.372559,-0.91748
1303,0.364746,-0.928711
1304,0.390869,0.924316
1305,-0.402344,-0.917969
1306,0.378662,-0.932617
1307,-0.930664,-0.389648
1308,0.375977,-0.950195
1309,0.907227,0.379639
1310,0.39209,0.918457
1311,-0.925781,-0.36499
1312,-0.377686,0.918945
1313,0.929688,0.390869
1314,0.946289,-0.38916
1315,0.928711,0.388916
1316,-0.931641,0.376953
1317,0.922363,0.398682
1318,-0.383301,0.915527
1319,0.390869,-0.926758
1320,0.911621,-0.37915
1321,0.402832,0.936035
1322,0.374268,-0.918457
1323,-0.922363,-0.390137
1324,-0.933105,-0.390137
1325,-0.397705,-0.916504
1326,-0.388428,-0.928223
1327,-0.366455,-0.956055
1328,-0.37793,0.919922
1329,0.386475,-0.919922
1330,-0.935547,-0.375244
1331,0.921875,0.38623
1332,0.387451,0.914551
1333,-0.92334,0.374756
1334,0.906738,0.4021
1335,-0.380615,-0.925781
1336,0.929688,0.373779
1337,-0.944336,-0.386719
1338,-0.385742,0.922363
1339,-0.373535,-0.935547
1340,0.938965,0.377686
1341,0.910156,0.378418
1342,-0.374756,0.902832
1343,-0.930176,-0.381348
1344,0.385986,0.921875
1345,-0.91748,0.376709
1346,0.922852,-0.391846
1347,-0.918457,0.376465
1348,-0.384033,-0.929199
1349,0.922363,0.392334
1350,-0.918457,0.383301
1351,-0.379883,-0.927246
1352,0.916016,0.374268
1353,0.943359,0.387451
1354,0.911621,-0.386475
1355,-0.914551,0.382324
1356,-0.918945,0.393555
1357,0.391357,0.924316
1358,-0.917969,-0.388916
1359,0.935059,-0.405518
1360,-0.389404,0.919434
1361,-0.378662,-0.930176
1362,-0.383789,0.92041
1363,0.375732,0.92627
1364,-0.376465,0.923828
1365,-0.918945,0.380127
1366,-0.912598,0.369629
1367,-0.924805,0.390137
1368,-0.931641,0.389404
1369,0.932617,-0.385254
1370,-0.395996,0.941406
1371,-0.380859,-0.930176
1372,0.91748,-0.391846
1373,0.92627,0.376953
1374,0.367676,-0.913574
1375,-0.38208,0.926758
1376,-0.918457,0.39624
1377,-0.930176,0.376221
1378,-0.39209,0.917969
1379,0.92627,0.379639
1380,-0.919922,0.381836
1381,-0.377686,-0.940918
1382,0.379395,-0.929199
1383,0.932129,0.384521
1384,0.394531,-0.923828
1385,-0.945312,-0.387207
1386,0.919434,-0.377197
1387,0.374268,-0.92627
1388,-0.385498,0.932129
1389,-0.375488,0.92627
1390,0.924805,-0.383301
1391,0.407227,0.90332
1392,0.925781,-0.380127
1393,0.385498,-0.936035
1394,-0.931152,-0.384521
1395,0.918457,-0.388184
1396,-0.385742,0.918457
1397,0.929688,-0.390381
1398,0.919434,0.398682
1399,0.369141,0.920898
1400,0.936035,0.379395
1401,-0.930176,-0.386963
1402,0.394287,-0.925293
1403,0.388428,0.923828
1404,-0.929199,-0.383057
1405,0.383545,0.928223
1406,-0.371094,0.915039
1407,0.378662,-0.927734
1408,0.923828,-0.396973
1409,0.931152,-0.381836
1410,0.921875,-0.387695
1411,0.929688,-0.371582
1412,-0.927246,-0.390625
1413,0.388428,-0.91748
1414,0.38916,0.923828
1415,0.924805,0.377441
1416,-0.921387,-0.383545
1417,-0.943848,-0.383301
1418,0.378906,0.898438
1419,-0.923828,-0.373291
1420,-0.390625,-0.932617
1421,-0.924805,0.390869
1422,0.376953,-0.943359
1423,0.907715,-0.422119
1424,-0.928223,0.37793
1425,-0.918945,-0.383545
1426,0.368164,-0.940918
1427,0.374512,0.928223
1428,-0.919434,0.380615
1429,-0.931641,0.386963
1430,-0.939941,0.388916
1431,-0.385742,0.922852
1432,-0.935059,-0.396729
1433,0.923828,-0.381836
1434,0.397705,-0.923828
1435,0.392822,-0.930176
1436,0.37915,0.920898
1437,0.92627,0.398926
1438,-0.919922,0.392334
1439,0.913086,-0.381592
1440,-0.374756,0.925781
1441,-0.924805,-0.38916
1442,0.388428,0.92627
1443,-0.932129,-0.38208
1444,0.377686,0.922363
1445,-0.384277,-0.922363
1446,0.379639,-0.928223
1447,-0.376465,-0.929688
1448,-0.914062,0.365234
1449,0.402588,0.922363
1450,0.377686,-0.916504
1451,0.384521,-0.947266
1452,-0.936035,0.375
1453,0.941895,0.374756
1454,0.930664,-0.393066
1455,0.412598,0.885742
1456,-0.930176,0.376465
1457,0.940918,-0.386475
1458,-0.377441,0.914062
1459,0.919434,0.381592
1460,-0.378662,0.911621
1461,-0.931641,-0.376465
1462,0.922852,0.385742
1463,-0.380371,0.922852
1464,-0.37915,-0.930176
1465,-0.938477,0.392334
1466,0.915039,0.389648
1467,0.930664,-0.374023
1468,0.391602,-0.921387
1469,-0.385254,0.940918
1470,-0.916992,-0.368164
1471,-0.37793,-0.911133
1472,-0.374512,0.935059
1473,-0.387451,0.922363
1474,0.930664,-0.381104
1475,-0.925293,0.373047
1476,-0.390869,0.927246
1477,0.926758,-0.395752
1478,-0.386963,-0.914062
1479,0.373535,0.921387
1480,0.92041,0.375977
1481,0.381592,0.92627
1482,-0.912598,0.382324
1483,-0.388672,-0.92627
1484,-0.374023,-0.942383
1485,0.927734,-0.389893
1486,0.921875,-0.39624
1487,-0.380371,0.892578
1488,-0.395264,-0.894043
1489,-0.381836,-0.928223
1490,0.366455,0.916016
1491,-0.394775,0.914062
1492,0.91748,0.394287
1493,-0.393311,0.928223
1494,-0.919922,-0.385498
1495,0.92627,-0.391846
1496,-0.916504,0.381592
1497,-0.935059,-0.380371
1498,0.381348,-0.930176
1499,-0.924316,0.385254
1500,-0.937988,-0.385254
1501,-0.373535,0.92627
1502,-0.37793,0.925293
1503,-0.375732,0.924316
1504,-0.936523,-0.37207
1505,-0.375488,-0.931641
1506,0.370605,-0.925293
1507,0.380371,-0.921875
1508,0.926758,0.372559
1509,-0.387451,0.929199
1510,-0.385986,-0.90625
1511,-0.384033,-0.914551
1512,0.387939,-0.913574
1513,0.392822,0.924316
1514,-0.914551,-0.368652
1515,-0.932617,0.374756
1516,0.392334,-0.927246
1517,0.387939,0.928223
1518,0.377441,0.933594
1519,0.392334,0.922852
1520,0.887695,-0.38501
1521,0.911621,0.382568
1522,-0.918457,-0.385742
1523,0.37793,-0.928223
1524,0.377197,-0.918945
1525,-0.371094,0.927246
1526,0.369629,0.917969
1527,-0.922852,-0.384033
1528,-0.389404,-0.930664
1529,-0.384766,-0.934082
1530,-0.93457,0.386963
1531,-0.919434,-0.37915
1532,0.381592,-0.939941
1533,0.920898,-0.385498
1534,0.400146,0.913574
1535,0.92627,-0.385254
1536,-0.924805,-0.376709
1537,-0.925781,-0.378906
1538,0.919434,-0.384033
1539,-0.928711,0.385742
1540,-0.383789,0.921387
1541,-0.381104,0.910645
1542,-0.927246,0.395752
1543,-0.384766,0.916016
1544,-0.933105,0.383057
1545,0.918457,0.384277
1546,0.369873,0.916016
1547,0.373535,-0.925293
1548,-0.921387,0.374268
1549,-0.931152,0.394043
1550,0.378906,0.939941
1551,0.939941,0.327393
1552,0.378662,-0.919922
1553,0.38208,0.921387
1554,-0.390137,0.92334
1555,-0.379639,0.927246
1556,-0.924316,0.373535
1557,0.379883,0.917969
1558,-0.379639,-0.938965
1559,0.922852,0.375977
1560,0.9375,0.389648
1561,-0.395996,0.914062
1562,0.395264,0.938477
1563,-0.930664,0.378906
1564,-0.913574,-0.375732
1565,0.384766,0.910645
1566,-0.91748,-0.376221
1567,0.377686,0.925781
1568,0.926758,0.382324
1569,-0.388184,-0.923828
1570,0.379639,0.916504
1571,0.914551,-0.382812
1572,0.928711,0.387695
1573,-0.381348,0.931152
1574,-0.922363,-0.377441
1575,0.37793,0.922363
1576,0.381836,-0.921387
1577,0.921875,-0.367188
1578,-0.380127,0.92041
1579,-0.917969,-0.385254
1580,-0.390625,0.921387
1581,0.388428,0.933105
1582,0.391846,0.921387
1583,-0.410889,0.902832
1584,0.364746,-0.931641
1585,0.369385,0.921387
1586,0.383545,-0.91748
1587,-0.942383,0.383789
1588,0.918945,0.376465
1589,0.376465,0.913086
1590,-0.40332,0.935547
1591,0.917969,-0.384521
1592,0.384277,0.924805
1593,-0.390869,0.902832
1594,-0.941895,0.39502
1595,-0.916016,-0.392822
1596,-0.380127,0.925781
1597,-0.380127,0.921875
1598,-0.370605,0.923828
1599,0.925781,0.392578
1600,0.935059,0.380127
1601,0.373779,-0.929688
1602,0.921875,-0.393066
1603,-0.374023,0.938965
1604,-0.381104,-0.919922
1605,0.923828,-0.378418
1606,-0.386719,-0.916504
1607,0.380371,-0.910645
1608,-0.92334,-0.387695
1609,-0.388916,0.916504
1610,0.374756,-0.914062
1611,0.943359,-0.375244
1612,0.383057,0.92041
1613,0.38208,-0.936523
1614,0.392578,-0.92334
1615,0.349854,-0.983887
1616,-0.937988,0.390625
1617,-0.389893,0.923828
1618,0.914551,-0.379395
1619,0.92627,0.386963
1620,-0.941895,0.380127
1621,-0.390625,0.922852
1622,-0.929688,0.378662
1623,-0.933105,0.390625
1624,-0.933105,0.386719
1625,-0.394775,0.916504
1626,0.384277,0.946289
1627,-0.942871,0.385742
1628,0.915527,0.371582
1629,-0.374268,0.909668
1630,-0.910156,0.382812
1631,0.934082,-0.375
